"species","plant_no","site.x","wet_weight_g","psi_bars","dry_mass","psi_mpa","psi2","leafwater","curve_id","rwc","rwc_perc","rwc_100","site.y","niche","genusspecies","group","niche2"
"elaphoglossum_herminieri","4","laselva",1.5477,13.2,0.3232,-1.32,0.757575757575758,1.2245,"elaphoglossum_herminieri-4",0.922251163240076,92.2251163240076,7.77488367599238,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","5","laselva",1.6042,3.5,0.312,-0.35,2.85714285714286,1.2922,"elaphoglossum_herminieri-5",0.990770589362055,99.0770589362055,0.922941063794454,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","5","laselva",1.596,4.4,0.312,-0.44,2.27272727272727,1.284,"elaphoglossum_herminieri-5",0.984483390141526,98.4483390141526,1.55166098584745,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","5","laselva",1.5899,5.6,0.312,-0.56,1.78571428571429,1.2779,"elaphoglossum_herminieri-5",0.979806327306741,97.9806327306741,2.0193672693259,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","5","laselva",1.5825,7,0.312,-0.7,1.42857142857143,1.2705,"elaphoglossum_herminieri-5",0.974132513376019,97.4132513376019,2.58674866239814,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","5","laselva",1.5761,8,0.312,-0.8,1.25,1.2641,"elaphoglossum_herminieri-5",0.969225431057556,96.9225431057556,3.07745689424436,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","5","laselva",1.5689,11.6,0.312,-1.16,0.862068965517241,1.2569,"elaphoglossum_herminieri-5",0.963704963449286,96.3704963449286,3.6295036550714,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","5","laselva",1.5615,12.7,0.312,-1.27,0.78740157480315,1.2495,"elaphoglossum_herminieri-5",0.958031149518564,95.8031149518564,4.1968850481436,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","5","laselva",1.5535,14.5,0.312,-1.45,0.689655172413793,1.2415,"elaphoglossum_herminieri-5",0.951897296620486,95.1897296620486,4.81027033795141,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","5","laselva",1.5392,16.8,0.312,-1.68,0.595238095238095,1.2272,"elaphoglossum_herminieri-5",0.940933034565171,94.0933034565171,5.90669654348287,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.4218,1,0.3313,-0.1,10,1.0905,"elaphoglossum_herminieri-6",0.992010821505789,99.2010821505789,0.798917849421116,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.413,4.8,0.3313,-0.48,2.08333333333333,1.0817,"elaphoglossum_herminieri-6",0.984005598920506,98.4005598920506,1.59944010794939,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.405,6.4,0.3313,-0.64,1.5625,1.0737,"elaphoglossum_herminieri-6",0.976728123842976,97.6728123842976,2.32718761570237,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.4006,7.2,0.3313,-0.72,1.38888888888889,1.0693,"elaphoglossum_herminieri-6",0.972725512550335,97.2725512550335,2.72744874496652,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.3957,9.6,0.3313,-0.96,1.04166666666667,1.0644,"elaphoglossum_herminieri-6",0.968268059065348,96.8268059065348,3.17319409346524,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.3947,9.6,0.3313,-0.96,1.04166666666667,1.0634,"elaphoglossum_herminieri-6",0.967358374680657,96.7358374680657,3.26416253193435,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.3929,9.5,0.3313,-0.95,1.05263157894737,1.0616,"elaphoglossum_herminieri-6",0.965720942788212,96.5720942788212,3.42790572117877,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.383,10.7,0.3313,-1.07,0.934579439252337,1.0517,"elaphoglossum_herminieri-6",0.956715067379769,95.6715067379769,4.32849326202309,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.3805,11.5,0.3313,-1.15,0.869565217391304,1.0492,"elaphoglossum_herminieri-6",0.954440856418041,95.4440856418041,4.55591435819591,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.3733,12.7,0.3313,-1.27,0.78740157480315,1.042,"elaphoglossum_herminieri-6",0.947891128848264,94.7891128848264,5.21088711517359,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.3766,13.7,0.3313,-1.37,0.72992700729927,1.0453,"elaphoglossum_herminieri-6",0.950893087317745,95.0893087317745,4.91069126822548,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.3579,15.9,0.3313,-1.59,0.628930817610063,1.0266,"elaphoglossum_herminieri-6",0.933881989324019,93.3881989324019,6.61180106759808,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_herminieri","6","laselva",1.3528,19.9,0.3313,-1.99,0.50251256281407,1.0215,"elaphoglossum_herminieri-6",0.929242598962094,92.9242598962094,7.07574010379062,"la_selva","epiphyte","elaher","E1","epiphyte"
"elaphoglossum_latifolium","1","laselva",0.927,2.5,0.2629,-0.25,4,0.6641,"elaphoglossum_latifolium-1",0.988072898070575,98.8072898070575,1.19271019294249,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","1","laselva",0.9251,3,0.2629,-0.3,3.33333333333333,0.6622,"elaphoglossum_latifolium-1",0.985246006779604,98.5246006779604,1.47539932203962,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","1","laselva",0.9233,4,0.2629,-0.4,2.5,0.6604,"elaphoglossum_latifolium-1",0.982567899240789,98.2567899240789,1.74321007592113,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","1","laselva",0.9214,5,0.2629,-0.5,2,0.6585,"elaphoglossum_latifolium-1",0.979741007949817,97.9741007949817,2.02589920501826,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","1","laselva",0.92,5.5,0.2629,-0.55,1.81818181818182,0.6571,"elaphoglossum_latifolium-1",0.977658035419628,97.7658035419628,2.2341964580372,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","1","laselva",0.9194,7,0.2629,-0.7,1.42857142857143,0.6565,"elaphoglossum_latifolium-1",0.97676533290669,97.676533290669,2.32346670933104,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","1","laselva",0.9178,7,0.2629,-0.7,1.42857142857143,0.6549,"elaphoglossum_latifolium-1",0.974384792872187,97.4384792872187,2.56152071278127,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","1","laselva",0.9124,9.8,0.2629,-0.98,1.02040816326531,0.6495,"elaphoglossum_latifolium-1",0.966350470255742,96.6350470255742,3.36495297442576,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","1","laselva",0.9055,13.2,0.2629,-1.32,0.757575757575758,0.6426,"elaphoglossum_latifolium-1",0.956084391356952,95.6084391356951,4.39156086430485,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","1","laselva",0.8969,14.4,0.2629,-1.44,0.694444444444444,0.634,"elaphoglossum_latifolium-1",0.943288988671502,94.3288988671502,5.67110113284977,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","1","laselva",0.8897,15.5,0.2629,-1.55,0.645161290322581,0.6268,"elaphoglossum_latifolium-1",0.932576558516242,93.2576558516242,6.74234414837576,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.3083,1.5,0.2312,-0.15,6.66666666666667,1.0771,"elaphoglossum_latifolium-2",0.976639440879449,97.6639440879449,2.33605591205513,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.3053,2.2,0.2312,-0.22,4.54545454545454,1.0741,"elaphoglossum_latifolium-2",0.973919249325611,97.3919249325611,2.60807506743889,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.301,3.5,0.2312,-0.35,2.85714285714286,1.0698,"elaphoglossum_latifolium-2",0.970020308098444,97.0020308098444,2.99796919015559,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.2981,4,0.2312,-0.4,2.5,1.0669,"elaphoglossum_latifolium-2",0.967390789596401,96.7390789596401,3.26092104035988,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.295,4.5,0.2312,-0.45,2.22222222222222,1.0638,"elaphoglossum_latifolium-2",0.964579924990769,96.4579924990769,3.54200750092308,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.2922,5,0.2312,-0.5,2,1.061,"elaphoglossum_latifolium-2",0.962041079540521,96.2041079540521,3.79589204594791,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.2895,5.5,0.2312,-0.55,1.81818181818182,1.0583,"elaphoglossum_latifolium-2",0.959592907142067,95.9592907142067,4.04070928579327,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.2862,6,0.2312,-0.6,1.66666666666667,1.055,"elaphoglossum_latifolium-2",0.956600696432846,95.6600696432846,4.3399303567154,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.2836,7,0.2312,-0.7,1.42857142857143,1.0524,"elaphoglossum_latifolium-2",0.954243197086187,95.4243197086187,4.57568029138132,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.2811,7,0.2312,-0.7,1.42857142857143,1.0499,"elaphoglossum_latifolium-2",0.951976370791322,95.1976370791322,4.80236292086779,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.2705,9,0.2312,-0.9,1.11111111111111,1.0393,"elaphoglossum_latifolium-2",0.942365027301096,94.2365027301096,5.76349726989037,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.265,10.2,0.2312,-1.02,0.980392156862745,1.0338,"elaphoglossum_latifolium-2",0.937378009452394,93.7378009452394,6.26219905476056,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.2327,12.2,0.2312,-1.22,0.819672131147541,1.0015,"elaphoglossum_latifolium-2",0.908090613722744,90.8090613722744,9.19093862772559,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.2209,12.2,0.2312,-1.22,0.819672131147541,0.9897,"elaphoglossum_latifolium-2",0.897391193610984,89.7391193610984,10.2608806389016,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","2","laselva",1.2108,12.2,0.2312,-1.22,0.819672131147541,0.9796,"elaphoglossum_latifolium-2",0.888233215379731,88.8233215379731,11.1766784620269,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","3","laselva",1.8262,2,0.4919,-0.2,5,1.3343,"elaphoglossum_latifolium-3",0.994820301469928,99.4820301469928,0.517969853007173,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","3","laselva",1.8199,4.2,0.4919,-0.42,2.38095238095238,1.328,"elaphoglossum_latifolium-3",0.990123180957854,99.0123180957854,0.987681904214583,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","3","laselva",1.8166,5,0.4919,-0.5,2,1.3247,"elaphoglossum_latifolium-3",0.987662784499149,98.7662784499149,1.23372155008514,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","3","laselva",1.8142,7.5,0.4919,-0.75,1.33333333333333,1.3223,"elaphoglossum_latifolium-3",0.985873405256454,98.5873405256454,1.41265947435463,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","3","laselva",1.8136,9,0.4919,-0.9,1.11111111111111,1.3217,"elaphoglossum_latifolium-3",0.98542606044578,98.542606044578,1.45739395542199,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","3","laselva",1.8078,9.8,0.4919,-0.98,1.02040816326531,1.3159,"elaphoglossum_latifolium-3",0.981101727275934,98.1101727275934,1.88982727240659,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","3","laselva",1.8054,10,0.4919,-1,1,1.3135,"elaphoglossum_latifolium-3",0.979312348033239,97.9312348033239,2.0687651966761,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","3","laselva",1.8026,11,0.4919,-1.1,0.909090909090909,1.3107,"elaphoglossum_latifolium-3",0.977224738916762,97.7224738916762,2.27752610832384,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","3","laselva",1.7979,13.4,0.4919,-1.34,0.746268656716418,1.306,"elaphoglossum_latifolium-3",0.973720537899817,97.3720537899817,2.62794621001827,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","3","laselva",1.788,15,0.4919,-1.5,0.666666666666667,1.2961,"elaphoglossum_latifolium-3",0.966339348523701,96.6339348523701,3.36606514762991,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.7538,0.5,0.3535,-0.05,20,1.4003,"elaphoglossum_latifolium-4",0.991927357051152,99.1927357051152,0.807264294884831,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.7464,2,0.3535,-0.2,5,1.3929,"elaphoglossum_latifolium-4",0.986685435718452,98.6685435718452,1.33145642815475,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.7438,3.2,0.3535,-0.32,3.125,1.3903,"elaphoglossum_latifolium-4",0.984843679574531,98.4843679574531,1.51563204254688,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.7398,3.8,0.3535,-0.38,2.63157894736842,1.3863,"elaphoglossum_latifolium-4",0.982010208583883,98.2010208583883,1.7989791416117,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.7375,4,0.3535,-0.4,2.5,1.384,"elaphoglossum_latifolium-4",0.98038096276426,98.038096276426,1.96190372357395,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.7342,5,0.3535,-0.5,2,1.3807,"elaphoglossum_latifolium-4",0.978043349196976,97.8043349196976,2.19566508030243,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.7312,5,0.3535,-0.5,2,1.3777,"elaphoglossum_latifolium-4",0.97591824595399,97.591824595399,2.40817540460104,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.7284,6.5,0.3535,-0.65,1.53846153846154,1.3749,"elaphoglossum_latifolium-4",0.973934816260536,97.3934816260536,2.60651837394641,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.7237,8,0.3535,-0.8,1.25,1.3702,"elaphoglossum_latifolium-4",0.970605487846524,97.0605487846524,2.93945121534757,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.7191,9,0.3535,-0.9,1.11111111111111,1.3656,"elaphoglossum_latifolium-4",0.967346996207279,96.7346996207279,3.26530037927211,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.7085,10.5,0.3535,-1.05,0.952380952380952,1.355,"elaphoglossum_latifolium-4",0.959838298082061,95.9838298082061,4.01617019179388,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.701,11.1,0.3535,-1.11,0.900900900900901,1.3475,"elaphoglossum_latifolium-4",0.954525539974596,95.4525539974596,4.54744600254038,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.689,12,0.3535,-1.2,0.833333333333333,1.3355,"elaphoglossum_latifolium-4",0.946025127002652,94.6025127002652,5.39748729973483,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.682,12.8,0.3535,-1.28,0.78125,1.3285,"elaphoglossum_latifolium-4",0.941066552769017,94.1066552769017,5.89334472309827,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","4","laselva",1.6636,13,0.3535,-1.3,0.769230769230769,1.3101,"elaphoglossum_latifolium-4",0.928032586212036,92.8032586212036,7.19674137879642,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.2901,1.5,0.7173,-0.15,6.66666666666667,1.5728,"elaphoglossum_latifolium-5",0.998167221270991,99.8167221270991,0.183277872900916,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.2856,2.6,0.7173,-0.26,3.84615384615385,1.5683,"elaphoglossum_latifolium-5",0.99531132573709,99.531132573709,0.468867426290998,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.2827,3.4,0.7173,-0.34,2.94117647058824,1.5654,"elaphoglossum_latifolium-5",0.993470859726354,99.3470859726354,0.652914027364616,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.2808,4.7,0.7173,-0.47,2.12765957446809,1.5635,"elaphoglossum_latifolium-5",0.992265037167596,99.2265037167596,0.773496283240434,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.2787,4.7,0.7173,-0.47,2.12765957446809,1.5614,"elaphoglossum_latifolium-5",0.990932285918442,99.0932285918442,0.906771408155805,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.2764,4.8,0.7173,-0.48,2.08333333333333,1.5591,"elaphoglossum_latifolium-5",0.989472605978893,98.9472605978893,1.05273940211075,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.2752,5,0.7173,-0.5,2,1.5579,"elaphoglossum_latifolium-5",0.988711033836519,98.8711033836519,1.12889661634813,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.2746,5.9,0.7173,-0.59,1.69491525423729,1.5573,"elaphoglossum_latifolium-5",0.988330247765332,98.8330247765332,1.16697522346681,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.2693,8,0.7173,-0.8,1.25,1.552,"elaphoglossum_latifolium-5",0.984966637469849,98.4966637469849,1.50333625301514,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.2667,8,0.7173,-0.8,1.25,1.5494,"elaphoglossum_latifolium-5",0.983316564494706,98.3316564494706,1.6683435505294,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.259,11,0.7173,-1.1,0.909090909090909,1.5417,"elaphoglossum_latifolium-5",0.978429809914475,97.8429809914475,2.15701900855248,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.247,14.9,0.7173,-1.49,0.671140939597315,1.5297,"elaphoglossum_latifolium-5",0.970814088490739,97.0814088490739,2.91859115092608,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.2357,15.1,0.7173,-1.51,0.662251655629139,1.5184,"elaphoglossum_latifolium-5",0.963642617483388,96.3642617483388,3.63573825166121,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","5","laselva",2.261,17.9,0.7173,-1.79,0.558659217877095,1.5437,"elaphoglossum_latifolium-5",0.979699096818431,97.9699096818431,2.03009031815687,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","6","laselva",1.8852,1.5,0.4462,-0.15,6.66666666666667,1.439,"elaphoglossum_latifolium-6",0.976592748637612,97.6592748637612,2.34072513623883,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","6","laselva",1.8764,5,0.4462,-0.5,2,1.4302,"elaphoglossum_latifolium-6",0.970620534469432,97.0620534469432,2.93794655305682,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","6","laselva",1.8698,5,0.4462,-0.5,2,1.4236,"elaphoglossum_latifolium-6",0.966141373843297,96.6141373843297,3.38586261567033,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","6","laselva",1.8616,6.2,0.4462,-0.62,1.61290322580645,1.4154,"elaphoglossum_latifolium-6",0.960576356095674,96.0576356095674,3.94236439043256,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","6","laselva",1.8565,6.4,0.4462,-0.64,1.5625,1.4103,"elaphoglossum_latifolium-6",0.957115186520934,95.7115186520934,4.28848134790661,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","6","laselva",1.8501,8.5,0.4462,-0.85,1.17647058823529,1.4039,"elaphoglossum_latifolium-6",0.952771758034985,95.2771758034985,4.72282419650152,"la_selva","epiphyte","elalat","E1","epiphyte"
"elaphoglossum_latifolium","6","laselva",1.8377,9.5,0.4462,-0.95,1.05263157894737,1.3915,"elaphoglossum_latifolium-6",0.944356365343458,94.4356365343458,5.56436346565417,"la_selva","epiphyte","elalat","E1","epiphyte"
